,date,team1,team2,score1,score2,xg1,xg2,FTR,season_period,home_elo,away_elo,FTR_alpha,xg1_5g_avg,xg2_5g_avg,gd_5g_avg,game1,game2,game3,game4,game5,HomeWin,AwayWin,Draw
0,2016-10-22,Burnley,Everton,2.0,1.0,0.97,1.0,0,0,1629.5423584,1720.47314453,H,0.65,1.3060000000000005,0.4,A,H,D,H,A,0.001,0.979,0.02
1,2016-11-05,Burnley,Crystal Palace,3.0,2.0,1.87,2.42,0,0,1642.84008789,1630.74377441,H,0.5959999999999999,1.138,0.8,H,D,H,A,H,0.926,0.052,0.022
2,2016-11-26,Burnley,ManCity,1.0,2.0,0.73,2.57,1,0,1632.25805664,1872.48779297,A,0.928,1.3840000000000001,0.6,D,H,A,H,H,1.0,0.0,0.0
3,2016-12-10,Burnley,Bournemouth,3.0,2.0,2.05,1.09,0,1,1618.33276367,1632.51074219,H,0.968,1.6919999999999995,0.4,H,A,H,H,A,0.863,0.115,0.022
4,2016-12-26,Burnley,Middlesbrough,1.0,0.0,0.35,0.91,0,1,1616.76452637,1611.27636719,H,1.262,1.746,0.2,A,H,H,A,H,0.831,0.001,0.168
5,2016-12-31,Burnley,Sunderland,4.0,1.0,2.62,0.65,0,1,1623.21936035,1608.77282715,H,1.1939999999999995,1.598,0.6,H,H,A,H,H,0.0,1.0,0.0
6,2017-01-14,Burnley,Southampton,1.0,0.0,0.44,1.11,0,1,1631.47680664,1700.56298828,H,1.524,1.528,1.0,H,A,H,H,H,1.0,0.0,0.0
7,2017-01-31,Burnley,Leicester City,1.0,0.0,1.89,0.84,0,1,1637.75280762,1704.56286621,H,1.238,1.2660000000000002,1.0,A,H,H,H,H,0.001,0.992,0.007
8,2017-02-12,Burnley,Chelsea,1.0,1.0,0.9,0.89,2,1,1638.91210938,1884.62402344,D,1.47,0.92,1.4,H,H,H,H,H,0.881,0.004,0.116
9,2017-04-01,Burnley,Tottenham Hotspur,0.0,2.0,0.45,2.41,1,2,1632.93554688,1828.40930176,A,1.24,0.8799999999999999,1.2,H,H,H,H,D,0.0,1.0,0.0
10,2017-04-04,Burnley,Stoke City,1.0,0.0,0.34,1.11,0,2,1625.88183594,1670.82556152,H,1.2600000000000002,1.1800000000000002,0.6,H,H,H,D,A,0.001,0.998,0.001
11,2017-04-23,Burnley,ManUtd,0.0,2.0,0.4,2.2,1,2,1629.9284668,1849.51574707,A,0.804,1.272,0.2,H,H,D,A,H,0.999,0.001,0.001
12,2017-05-06,Burnley,WestBrom,2.0,2.0,1.52,0.97,2,2,1640.6192627,1651.30297852,D,0.7959999999999999,1.4900000000000002,-0.4,H,D,A,H,A,0.001,0.965,0.034
13,2017-05-21,Burnley,WestHam,1.0,2.0,1.94,1.54,1,2,1632.70141602,1657.47583008,A,0.7220000000000001,1.516,-0.6,D,A,H,A,D,0.0,0.984,0.015
14,2017-08-19,Burnley,WestBrom,0.0,1.0,1.37,0.66,1,0,1646.02307129,1652.65600586,A,0.93,1.646,-0.8,A,H,A,D,A,0.995,0.001,0.005
15,2017-09-10,Burnley,Crystal Palace,1.0,0.0,0.31,1.98,0,0,1645.39208984,1607.0168457,H,1.114,1.296,-0.6,H,A,D,A,A,1.0,0.0,0.0
16,2017-09-23,Burnley,Huddersfield Town,0.0,0.0,0.5,0.27,2,0,1659.60119629,1516.26599121,D,1.1079999999999999,1.47,-0.6,A,D,A,A,H,0.995,0.0,0.005
17,2017-10-14,Burnley,WestHam,1.0,1.0,0.87,0.73,2,0,1674.54504395,1671.19177246,D,1.128,1.084,-0.2,D,A,A,H,D,0.01,0.989,0.001
18,2017-10-30,Burnley,Newcastle,1.0,0.0,1.12,0.48,0,0,1672.74633789,1661.7310791,H,0.998,1.036,-0.2,A,A,H,D,D,0.0,0.958,0.042
19,2017-11-18,Burnley,Swansea City,2.0,0.0,1.63,0.47,0,0,1688.76464844,1637.4329834,H,0.8340000000000001,0.8240000000000001,0.2,A,H,D,D,H,0.996,0.004,0.0
20,2017-11-26,Burnley,Arsenal,0.0,1.0,0.4,1.92,1,0,1685.51171875,1842.54150391,A,0.8859999999999999,0.7859999999999999,0.8,H,D,D,H,H,0.0,0.97,0.029
21,2017-12-09,Burnley,Watford,1.0,0.0,0.41,1.13,0,1,1686.25061035,1667.48669434,H,0.904,0.774,0.4,D,D,H,H,A,0.054,0.894,0.052
22,2017-12-12,Burnley,Stoke City,1.0,0.0,0.42,1.1,0,1,1692.30053711,1656.26513672,H,0.8860000000000001,0.946,0.6,D,H,H,A,H,0.0,1.0,0.0
23,2017-12-23,Burnley,Tottenham Hotspur,0.0,3.0,0.22,3.73,1,1,1697.06213379,1901.91040039,A,0.7959999999999999,1.02,0.8,H,H,A,H,H,0.204,0.002,0.794
24,2018-01-01,Burnley,Liverpool,1.0,2.0,1.04,1.48,1,1,1693.5690917999998,1884.48339844,A,0.616,1.67,0.0,H,A,H,H,A,0.237,0.654,0.109
25,2018-01-20,Burnley,ManUtd,0.0,1.0,0.62,0.76,1,1,1681.16662598,1907.01928711,A,0.4980000000000001,1.8720000000000003,-0.6,A,H,H,A,A,0.956,0.04,0.004
26,2018-02-03,Burnley,ManCity,1.0,1.0,1.11,2.4,2,1,1676.74194336,1974.60961914,D,0.542,1.64,-0.6,H,H,A,A,A,1.0,0.0,0.0
27,2018-02-24,Burnley,Southampton,1.0,1.0,1.46,0.94,2,1,1682.1895752,1667.55273438,D,0.682,1.894,-0.8,H,A,A,A,D,0.51,0.009,0.482
28,2018-03-03,Burnley,Everton,2.0,1.0,2.58,1.85,0,1,1680.0637207000002,1692.66662598,H,0.89,1.862,-1.0,A,A,A,D,D,0.998,0.001,0.002
29,2018-04-14,Burnley,Leicester City,2.0,1.0,1.07,1.92,0,2,1711.70141602,1728.86035156,H,1.3619999999999999,1.486,-0.2,A,A,D,D,H,0.001,0.994,0.005
30,2018-04-19,Burnley,Chelsea,1.0,2.0,0.26,1.84,1,2,1718.71838379,1844.78039551,A,1.368,1.5739999999999998,0.2,A,D,D,H,H,0.466,0.448,0.086
31,2018-04-28,Burnley,Brighton and Hove Albion,0.0,0.0,1.58,0.36,2,2,1713.51574707,1620.84777832,D,1.296,1.7899999999999998,0.2,D,D,H,H,A,0.226,0.01,0.764
32,2018-05-13,Burnley,Bournemouth,1.0,2.0,1.42,1.58,1,2,1697.9831542999998,1661.06164551,A,1.39,1.382,0.2,D,H,H,A,D,0.498,0.488,0.014
33,2018-08-19,Burnley,Watford,1.0,3.0,0.8,1.71,1,0,1701.90026855,1635.50439453,A,1.382,1.5100000000000002,0.0,H,H,A,D,A,0.0,1.0,0.0
34,2018-09-02,Burnley,ManUtd,0.0,2.0,1.13,2.91,1,0,1649.18505859,1853.44396973,A,1.026,1.482,-0.6,H,A,D,A,A,1.0,0.0,0.0
35,2018-09-22,Burnley,Bournemouth,4.0,0.0,2.32,1.06,0,0,1633.32714844,1684.93273926,H,1.0379999999999998,1.6800000000000002,-1.2,A,D,A,A,A,1.0,0.0,0.0
36,2018-10-06,Burnley,Huddersfield Town,1.0,1.0,0.49,1.07,2,0,1651.94189453,1536.36816406,D,1.45,1.5240000000000002,-0.2,D,A,A,A,H,0.0,0.998,0.002
37,2018-10-28,Burnley,Chelsea,0.0,4.0,0.38,3.22,1,0,1646.77270508,1860.7434082000002,A,1.232,1.666,-0.2,A,A,A,H,D,0.001,0.023,0.976
38,2018-11-26,Burnley,Newcastle,1.0,2.0,0.95,1.88,1,0,1631.40661621,1638.74938965,A,1.024,1.994,-0.8,A,A,H,D,A,0.001,0.972,0.027
39,2018-12-05,Burnley,Liverpool,1.0,3.0,1.32,2.68,1,1,1614.28723145,1916.12561035,A,1.0539999999999998,2.028,-0.6,A,H,D,A,A,0.841,0.152,0.007
40,2018-12-08,Burnley,Brighton and Hove Albion,1.0,0.0,1.6,1.27,0,1,1610.28210449,1645.57641602,H,1.092,1.982,-0.6,H,D,A,A,A,0.999,0.0,0.001
41,2018-12-26,Burnley,Everton,1.0,5.0,1.63,1.69,1,1,1612.08215332,1688.89453125,A,0.948,2.024,-1.2,D,A,A,A,H,0.0,0.882,0.118
42,2018-12-30,Burnley,WestHam,2.0,0.0,2.98,0.9,0,1,1597.12963867,1691.48291016,H,1.176,2.148,-2.0,A,A,A,H,A,0.0,0.946,0.054
43,2019-01-12,Burnley,Fulham,2.0,1.0,0.87,1.07,0,1,1617.31652832,1571.1315918,H,1.6960000000000002,1.6840000000000002,-0.8,A,A,H,A,H,0.006,0.935,0.059
44,2019-02-02,Burnley,Southampton,1.0,1.0,2.27,0.82,2,1,1632.57995605,1643.93359375,D,1.6799999999999995,1.5220000000000002,-0.4,A,H,A,H,H,0.654,0.346,0.0
45,2019-02-23,Burnley,Tottenham Hotspur,2.0,1.0,1.11,1.3,0,1,1646.56298828,1916.56445312,H,1.87,1.15,0.0,H,A,H,H,D,0.0,0.972,0.028
46,2019-03-02,Burnley,Crystal Palace,1.0,3.0,1.95,0.6,1,1,1650.08898926,1674.32409668,A,1.7719999999999998,1.156,0.0,A,H,H,D,H,0.157,0.606,0.237
47,2019-03-16,Burnley,Leicester City,1.0,2.0,1.24,0.78,1,1,1653.96484375,1688.9486084000002,A,1.836,0.938,0.4,H,H,D,H,A,0.395,0.523,0.083
48,2019-03-30,Burnley,Wolverhampton,2.0,0.0,0.72,0.57,0,1,1645.21166992,1687.61083984,H,1.4880000000000002,0.914,-0.2,H,D,H,A,A,0.004,0.069,0.927
49,2019-04-13,Burnley,Cardiff City,2.0,0.0,2.75,0.87,0,2,1674.34399414,1578.56726074,H,1.4580000000000002,0.8140000000000001,0.0,D,H,A,A,H,0.782,0.0,0.218
50,2019-04-28,Burnley,ManCity,0.0,1.0,0.06,2.55,1,2,1688.32324219,2020.67004395,A,1.5539999999999998,0.8239999999999998,0.4,H,A,A,H,H,0.001,0.051,0.948
51,2019-05-12,Burnley,Arsenal,1.0,3.0,1.71,2.86,1,2,1688.66943359,1873.2677002,A,1.344,1.0739999999999998,0.0,A,A,H,H,A,0.05,0.919,0.031
52,2016-11-19,Crystal Palace,ManCity,1.0,2.0,0.59,2.0,1,0,1624.35876465,1874.26647949,A,1.506,1.236,-0.2,A,D,H,A,A,0.209,0.66,0.132
53,2016-12-03,Crystal Palace,Southampton,3.0,0.0,1.89,0.98,0,1,1611.18981934,1747.93920898,H,1.402,1.5,-0.2,D,H,A,A,A,0.954,0.0,0.045
54,2016-12-14,Crystal Palace,ManUtd,1.0,2.0,0.7,1.37,1,1,1626.87939453,1782.54272461,A,1.246,1.4980000000000002,0.4,H,A,A,A,H,0.0,0.518,0.481
55,2016-12-17,Crystal Palace,Chelsea,0.0,1.0,0.42,0.8,1,1,1621.03088379,1863.20214844,A,1.128,1.504,-0.4,A,A,A,H,A,0.071,0.752,0.177
56,2017-01-03,Crystal Palace,Swansea City,1.0,2.0,0.46,1.33,1,1,1616.59777832,1592.24609375,A,0.8079999999999999,1.4580000000000002,-0.4,A,A,H,A,A,0.024,0.948,0.028
57,2017-01-21,Crystal Palace,Everton,0.0,1.0,0.47,1.17,1,1,1597.4074707,1736.05310059,A,0.8119999999999999,1.2959999999999998,-0.2,A,H,A,A,A,0.808,0.075,0.118
58,2017-02-04,Crystal Palace,Sunderland,0.0,4.0,2.07,0.82,1,1,1606.6784668,1590.46252441,A,0.7879999999999999,1.13,-0.2,H,A,A,A,A,0.999,0.001,0.0
59,2017-02-25,Crystal Palace,Middlesbrough,1.0,0.0,0.92,1.02,0,1,1578.31335449,1591.55749512,H,0.8239999999999998,1.0979999999999999,-1.6,A,A,A,A,A,0.405,0.333,0.262
60,2017-03-18,Crystal Palace,Watford,1.0,0.0,0.44,0.2,0,1,1604.93493652,1619.13439941,H,0.868,1.028,-1.2,A,A,A,A,H,0.004,0.882,0.114
61,2017-04-10,Crystal Palace,Arsenal,3.0,0.0,2.18,0.57,0,2,1620.48461914,1818.96484375,H,0.8720000000000001,0.9079999999999999,-0.8,A,A,A,H,H,0.001,0.454,0.545
62,2017-04-15,Crystal Palace,Leicester City,2.0,2.0,1.98,0.42,2,2,1639.42834473,1721.62756348,D,1.216,0.7559999999999999,0.0,A,A,H,H,H,0.0,0.033,0.967
63,2017-04-26,Crystal Palace,Tottenham Hotspur,0.0,1.0,0.31,1.31,1,2,1654.66333008,1850.88110352,A,1.518,0.606,0.2,A,H,H,H,D,0.007,0.073,0.92
64,2017-04-29,Crystal Palace,Burnley,0.0,2.0,0.68,1.32,1,2,1649.46765137,1622.99072266,A,1.166,0.7040000000000001,0.8,H,H,H,D,A,0.045,0.354,0.601
65,2017-05-14,Crystal Palace,HullCity,4.0,0.0,2.52,0.41,0,2,1630.49682617,1581.823364,H,1.118,0.764,0.2,H,H,D,A,A,1.0,0.0,0.0
66,2017-08-12,Crystal Palace,Huddersfield Town,0.0,3.0,0.99,0.53,1,0,1640.33581543,1473.18395996,A,1.534,0.8059999999999999,0.8,H,D,A,A,H,0.003,0.755,0.242
67,2017-08-26,Crystal Palace,Swansea City,0.0,2.0,0.93,0.61,1,0,1619.95568848,1646.13598633,A,1.296,0.7979999999999999,-0.4,D,A,A,H,A,0.006,0.328,0.666
68,2017-09-16,Crystal Palace,Southampton,0.0,1.0,2.46,1.04,1,0,1603.94677734,1679.86816406,A,1.086,0.8360000000000001,-0.8,A,A,H,A,A,0.101,0.82,0.079
69,2017-10-14,Crystal Palace,Chelsea,2.0,1.0,1.52,0.8,0,0,1598.9329834,1934.19018555,H,1.516,0.7819999999999999,-0.8,A,H,A,A,A,0.0,0.002,0.998
70,2017-10-28,Crystal Palace,WestHam,2.0,2.0,2.24,0.91,2,0,1610.88134766,1656.16271973,D,1.6840000000000002,0.6779999999999999,-0.2,H,A,A,A,H,1.0,0.0,0.0
71,2017-11-18,Crystal Palace,Everton,2.0,2.0,2.19,1.68,2,0,1608.81896973,1696.6237792999998,D,1.628,0.7780000000000001,-1.0,A,A,A,H,D,1.0,0.0,0.0
72,2017-11-25,Crystal Palace,Stoke City,2.0,1.0,1.5,0.7,0,0,1598.60778809,1667.37316895,H,1.868,1.008,-0.4,A,A,H,D,D,0.139,0.838,0.023
73,2017-12-09,Crystal Palace,Bournemouth,2.0,2.0,4.1,1.14,2,1,1614.47070312,1649.16174316,D,1.982,1.026,0.2,A,H,D,D,H,0.0,0.997,0.003
74,2017-12-12,Crystal Palace,Watford,2.0,1.0,1.34,1.23,0,1,1613.6998291,1661.43676758,H,2.31,1.0459999999999998,0.4,H,D,D,H,D,0.999,0.0,0.001
75,2017-12-28,Crystal Palace,Arsenal,2.0,3.0,1.41,2.11,1,1,1643.99353027,1839.01635742,A,2.274,1.132,0.4,D,D,H,D,H,0.999,0.0,0.001
76,2017-12-31,Crystal Palace,ManCity,0.0,0.0,1.7,1.47,2,1,1639.29736328,1985.05969238,D,2.108,1.372,0.2,D,H,D,H,A,0.046,0.915,0.039
77,2018-01-13,Crystal Palace,Burnley,1.0,0.0,1.66,0.67,0,1,1656.02197266,1688.75439453,H,2.01,1.3299999999999998,0.2,H,D,H,A,D,0.948,0.001,0.051
78,2018-02-04,Crystal Palace,Newcastle,1.0,1.0,3.01,1.14,2,1,1659.89929199,1617.34802246,D,2.042,1.324,0.2,D,H,A,D,H,0.085,0.01,0.906
79,2018-02-25,Crystal Palace,Tottenham Hotspur,0.0,1.0,0.19,2.04,1,1,1655.89916992,1936.34936523,A,1.8240000000000005,1.3239999999999998,0.2,H,A,D,H,D,0.001,0.918,0.081
80,2018-03-05,Crystal Palace,ManUtd,2.0,3.0,0.72,1.47,1,1,1652.85144043,1902.39526367,A,1.594,1.486,-0.2,A,D,H,D,A,0.0,0.999,0.001
81,2018-03-31,Crystal Palace,Liverpool,1.0,2.0,2.12,2.04,1,1,1648.38574219,1905.59594727,A,1.456,1.358,-0.2,D,H,D,A,A,1.0,0.0,0.0
82,2018-04-14,Crystal Palace,Brighton and Hove Albion,3.0,2.0,2.12,1.3,0,2,1651.06640625,1618.11303711,H,1.54,1.472,-0.4,H,D,A,A,A,0.066,0.927,0.007
83,2018-04-28,Crystal Palace,Leicester City,5.0,0.0,2.34,0.95,0,2,1659.94006348,1720.17590332,H,1.632,1.598,-0.4,D,A,A,A,H,0.966,0.01,0.024
84,2018-05-13,Crystal Palace,WestBrom,2.0,0.0,2.09,0.22,0,2,1684.00354004,1626.9979248,H,1.4980000000000002,1.56,0.6,A,A,A,H,H,0.04,0.476,0.485
85,2018-08-20,Crystal Palace,Liverpool,0.0,2.0,0.47,2.66,1,0,1704.67297363,1921.72070312,A,1.878,1.196,1.2,A,A,H,H,H,1.0,0.0,0.0
86,2018-09-01,Crystal Palace,Southampton,0.0,2.0,1.84,3.11,1,0,1684.78479004,1632.64282227,A,1.828,1.4340000000000002,1.0,A,H,H,H,A,0.401,0.581,0.018
87,2018-09-22,Crystal Palace,Newcastle,0.0,0.0,0.97,0.29,2,0,1674.37329102,1646.36547852,D,1.7719999999999998,1.648,0.8,H,H,H,A,A,0.121,0.691,0.187
88,2018-10-06,Crystal Palace,Wolverhampton,0.0,1.0,1.23,0.75,1,0,1660.99475098,1620.11035156,A,1.5419999999999998,1.446,0.6,H,H,A,A,D,0.999,0.0,0.001
89,2018-10-28,Crystal Palace,Arsenal,2.0,2.0,2.16,0.9,2,0,1644.58251953,1848.79943848,D,1.3199999999999998,1.406,-0.6,H,A,A,D,A,0.0,0.2,0.8
90,2018-11-10,Crystal Palace,Tottenham Hotspur,0.0,1.0,0.84,1.64,1,0,1643.74206543,1888.77282715,A,1.334,1.5419999999999998,-1.0,A,A,D,A,D,0.0,0.661,0.339
91,2018-12-01,Crystal Palace,Burnley,2.0,0.0,1.74,0.4,0,1,1647.66162109,1622.88232422,H,1.4080000000000001,1.338,-0.8,A,D,A,D,A,0.999,0.0,0.0
92,2018-12-15,Crystal Palace,Leicester City,1.0,0.0,0.49,1.06,0,1,1639.64404297,1686.35827637,H,1.388,0.7959999999999999,0.0,D,A,D,A,H,0.307,0.624,0.069
93,2018-12-26,Crystal Palace,Cardiff City,0.0,0.0,1.88,0.7,2,1,1663.35803223,1551.41149902,D,1.2920000000000005,0.95,0.2,A,D,A,H,H,0.002,0.523,0.476
94,2018-12-30,Crystal Palace,Chelsea,0.0,1.0,0.22,0.96,1,1,1658.89794922,1854.19470215,A,1.4220000000000002,0.94,0.4,D,A,H,H,D,0.999,0.0,0.0
95,2019-01-12,Crystal Palace,Watford,1.0,2.0,1.11,1.75,1,1,1667.36376953,1652.75976562,A,1.034,0.9520000000000001,0.2,A,H,H,D,A,0.003,0.984,0.013
96,2019-02-02,Crystal Palace,Fulham,2.0,0.0,2.17,0.6,0,1,1657.54016113,1575.22351074,H,1.088,0.9740000000000001,0.2,H,H,D,A,A,0.001,0.392,0.607
97,2019-02-09,Crystal Palace,WestHam,1.0,1.0,2.42,1.59,2,1,1664.14562988,1668.66040039,D,1.1740000000000002,1.0139999999999998,0.2,H,D,A,A,H,0.999,0.0,0.001
98,2019-02-27,Crystal Palace,ManUtd,1.0,3.0,1.73,1.63,1,1,1681.63671875,1861.09326172,A,1.56,1.12,0.0,D,A,A,H,D,0.989,0.001,0.01
99,2019-03-09,Crystal Palace,Brighton and Hove Albion,1.0,2.0,1.65,0.15,1,1,1693.87573242,1616.79162598,A,1.53,1.306,-0.4,A,A,H,D,A,0.0,0.0,1.0
100,2019-03-30,Crystal Palace,Huddersfield Town,2.0,0.0,2.9,0.79,0,1,1694.20495605,1513.46142578,H,1.8159999999999998,1.144,-0.4,A,H,D,A,A,0.018,0.53,0.451
101,2019-04-14,Crystal Palace,ManCity,1.0,3.0,0.31,2.69,1,2,1707.99841309,2007.13256836,A,2.1740000000000004,0.9520000000000001,0.2,H,D,A,A,H,0.0,0.991,0.009
102,2019-04-27,Crystal Palace,Everton,0.0,0.0,0.3,1.36,2,2,1719.80371094,1745.69604492,D,1.8020000000000005,1.37,-0.6,D,A,A,H,A,0.007,0.991,0.002
103,2019-05-12,Crystal Palace,Bournemouth,5.0,3.0,2.69,2.17,0,2,1734.74206543,1697.81213379,H,1.3779999999999997,1.324,-0.6,A,A,H,A,D,0.001,0.692,0.307
104,2016-11-19,Everton,Swansea City,1.0,1.0,1.54,1.1,2,0,1709.18713379,1635.93566895,D,1.4460000000000002,0.6659999999999999,1.0,D,H,H,D,H,0.0,1.0,0.0
105,2016-12-04,Everton,ManUtd,1.0,1.0,1.71,0.51,2,1,1696.48242188,1770.86486816,D,1.608,0.6639999999999999,1.0,H,H,D,H,D,0.136,0.708,0.156
106,2016-12-13,Everton,Arsenal,2.0,1.0,1.44,1.5,0,1,1686.98620605,1884.02941895,H,1.484,0.72,0.8,H,D,H,D,D,0.998,0.001,0.001
107,2016-12-19,Everton,Liverpool,0.0,1.0,0.46,2.42,1,1,1698.17944336,1826.02026367,A,1.56,0.98,0.6,D,H,D,D,H,0.862,0.138,0.0
108,2017-01-02,Everton,Southampton,3.0,0.0,2.28,0.74,0,1,1704.72338867,1712.17614746,H,1.4200000000000002,1.346,0.4,H,D,D,H,A,0.08,0.749,0.171
109,2017-01-15,Everton,ManCity,4.0,0.0,0.45,0.71,0,1,1716.33654785,1849.5925292999998,H,1.486,1.254,0.6,D,D,H,A,H,0.036,0.955,0.009
110,2017-02-04,Everton,Bournemouth,6.0,3.0,2.65,2.55,0,1,1742.35412598,1610.99487305,H,1.268,1.176,1.4,D,H,A,H,H,1.0,0.0,0.0
111,2017-02-25,Everton,Sunderland,2.0,0.0,1.94,0.63,0,1,1742.30603027,1591.03613281,H,1.456,1.584,2.0,H,A,H,H,H,0.002,0.919,0.079
112,2017-03-11,Everton,WestBrom,3.0,0.0,2.26,0.19,0,1,1741.72241211,1668.88818359,H,1.5559999999999998,1.41,2.2,A,H,H,H,H,0.059,0.917,0.024
113,2017-03-18,Everton,HullCity,4.0,0.0,2.55,0.43,0,1,1752.3894042999998,1577.0317380000001,H,1.916,0.964,3.0,H,H,H,H,H,0.149,0.82,0.031
114,2017-04-09,Everton,Leicester City,4.0,2.0,2.44,0.77,0,2,1755.16503906,1730.40856934,H,1.97,0.902,3.2,H,H,H,H,H,0.001,0.16,0.839
115,2017-04-15,Everton,Burnley,3.0,1.0,1.96,1.25,0,2,1762.8137207000002,1633.74401855,H,2.3679999999999994,0.914,2.8,H,H,H,H,H,0.003,0.084,0.913
116,2017-04-30,Everton,Chelsea,0.0,3.0,0.8,2.29,1,2,1767.49365234,1879.91333008,A,2.2299999999999995,0.654,2.6,H,H,H,H,H,0.992,0.008,0.0
117,2017-05-12,Everton,Watford,1.0,0.0,1.16,1.13,0,2,1747.46044922,1611.51501465,H,2.002,0.986,1.6,H,H,H,H,A,0.992,0.003,0.005
118,2017-08-12,Everton,Stoke City,1.0,0.0,0.64,0.38,0,0,1749.01159668,1659.93469238,H,1.7819999999999998,1.1740000000000002,1.2,H,H,H,A,H,0.162,0.826,0.012
119,2017-09-09,Everton,Tottenham Hotspur,0.0,3.0,1.03,2.22,1,0,1763.4317627,1878.82727051,A,1.4,1.164,0.6,H,H,A,H,H,0.0,0.018,0.982
120,2017-09-23,Everton,Bournemouth,2.0,1.0,2.3,0.34,0,0,1735.15270996,1634.72827148,H,1.118,1.454,-0.4,H,A,H,H,A,0.523,0.471,0.006
121,2017-10-01,Everton,Burnley,0.0,1.0,1.34,0.35,1,0,1740.04455566,1662.7779541,A,1.186,1.2719999999999998,-0.6,A,H,H,A,H,1.0,0.0,0.0
122,2017-10-22,Everton,Arsenal,2.0,5.0,0.83,4.24,1,0,1718.74987793,1856.32006836,A,1.294,0.884,-0.2,H,H,A,H,A,0.004,0.208,0.788
123,2017-11-05,Everton,Watford,3.0,2.0,2.83,1.71,0,0,1690.93640137,1657.05175781,H,1.228,1.506,-1.0,H,A,H,A,A,0.0,0.995,0.005
124,2017-11-29,Everton,WestHam,4.0,0.0,2.15,1.1,0,0,1653.51269531,1629.55871582,H,1.666,1.7719999999999998,-1.0,A,H,A,A,H,0.572,0.347,0.081
125,2017-12-02,Everton,Huddersfield Town,2.0,0.0,0.84,0.24,0,1,1665.17565918,1524.03710938,H,1.89,1.548,0.4,H,A,A,H,H,0.203,0.654,0.144
126,2017-12-18,Everton,Swansea City,3.0,1.0,2.14,0.74,0,1,1697.75708008,1616.3885498,H,1.598,1.528,0.6,A,A,H,H,H,0.0,0.872,0.128
127,2017-12-23,Everton,Chelsea,0.0,0.0,0.37,2.26,2,1,1704.41845703,1914.11132812,D,1.7580000000000002,1.6060000000000003,1.2,A,H,H,H,H,0.998,0.001,0.001
128,2018-01-01,Everton,ManUtd,0.0,2.0,1.19,1.26,1,1,1699.3425292999998,1897.32702637,A,1.666,1.21,1.8,H,H,H,H,D,0.001,0.981,0.018
129,2018-01-20,Everton,WestBrom,1.0,1.0,1.09,1.46,2,1,1687.95837402,1627.5279541,D,1.338,1.12,1.2,H,H,H,D,A,0.015,0.975,0.01
130,2018-01-31,Everton,Leicester City,2.0,1.0,1.82,2.71,0,1,1684.75817871,1740.77685547,H,1.126,1.192,0.4,H,H,D,A,D,0.916,0.082,0.001
131,2018-02-10,Everton,Crystal Palace,3.0,1.0,1.53,1.75,0,1,1685.10388184,1657.25500488,H,1.3219999999999998,1.686,0.2,H,D,A,D,H,0.997,0.002,0.001
132,2018-03-10,Everton,Brighton and Hove Albion,2.0,0.0,1.71,0.36,0,1,1683.39221191,1642.27319336,H,1.2000000000000002,1.8880000000000001,0.2,D,A,D,H,H,0.38,0.573,0.048
133,2018-03-31,Everton,ManCity,1.0,3.0,0.85,1.64,1,1,1692.69616699,1989.13366699,A,1.4680000000000002,1.508,0.6,A,D,H,H,H,0.012,0.975,0.013
134,2018-04-07,Everton,Liverpool,0.0,0.0,0.77,0.95,2,2,1692.43151855,1929.90820312,D,1.4,1.584,0.6,D,H,H,H,A,0.875,0.001,0.124
135,2018-04-23,Everton,Newcastle,1.0,0.0,1.04,0.56,0,2,1697.88427734,1675.89892578,H,1.336,1.482,0.6,H,H,H,A,D,0.221,0.684,0.095
136,2018-05-05,Everton,Southampton,1.0,1.0,0.47,0.62,2,2,1712.1932373,1641.40820312,D,1.18,1.052,0.6,H,H,A,D,H,0.0,0.955,0.045
137,2018-08-18,Everton,Southampton,2.0,1.0,1.9,1.77,0,0,1698.46520996,1652.65307617,H,0.968,0.826,0.2,H,A,D,H,D,0.0,0.228,0.771
138,2018-09-01,Everton,Huddersfield Town,1.0,1.0,0.82,0.59,2,0,1699.04272461,1551.69665527,D,1.0059999999999998,1.1079999999999999,0.0,A,D,H,D,H,0.001,0.802,0.197
139,2018-09-16,Everton,WestHam,1.0,3.0,1.69,1.28,1,0,1693.6027832000002,1638.73608398,A,1.0,0.898,0.4,D,H,D,H,D,0.301,0.002,0.697
140,2018-09-29,Everton,Fulham,3.0,0.0,2.34,0.55,0,0,1671.82849121,1622.90441895,H,1.1840000000000002,0.964,0.0,H,D,H,D,A,0.936,0.002,0.063
141,2018-10-21,Everton,Crystal Palace,2.0,0.0,1.61,1.1,0,0,1686.63330078,1649.95349121,H,1.444,0.9620000000000001,0.4,D,H,D,A,H,0.113,0.782,0.104
142,2018-11-03,Everton,Brighton and Hove Albion,3.0,1.0,2.4,0.54,0,0,1693.97729492,1644.74609375,H,1.672,1.0579999999999998,0.8,H,D,A,H,H,0.998,0.0,0.002
143,2018-11-24,Everton,Cardiff City,1.0,0.0,2.66,0.96,0,0,1706.02880859,1555.59130859,H,1.7719999999999998,0.812,1.0,D,A,H,H,H,0.01,0.966,0.024
144,2018-12-05,Everton,Newcastle,1.0,1.0,2.31,1.39,2,1,1707.85925293,1633.42919922,D,2.14,0.8859999999999999,1.2,A,H,H,H,H,0.999,0.0,0.001
