Date,Club,Elo,key
2017-04-15,Stoke,1657.46154785,2017-04-15 00:00:00Stoke
2017-04-16,Stoke,1663.75073242,2017-04-16 00:00:00Stoke
2017-04-17,Stoke,1663.75073242,2017-04-17 00:00:00Stoke
2017-04-18,Stoke,1663.75073242,2017-04-18 00:00:00Stoke
2017-04-20,Stoke,1663.21496582,2017-04-20 00:00:00Stoke
2017-04-22,Stoke,1664.67980957,2017-04-22 00:00:00Stoke
2017-04-23,Stoke,1653.72485352,2017-04-23 00:00:00Stoke
2017-04-26,Stoke,1653.72485352,2017-04-26 00:00:00Stoke
2017-04-29,Stoke,1653.72485352,2017-04-29 00:00:00Stoke
2017-05-03,Stoke,1651.38806152,2017-05-03 00:00:00Stoke
2017-05-04,Stoke,1651.38806152,2017-05-04 00:00:00Stoke
2017-05-06,Stoke,1653.16381836,2017-05-06 00:00:00Stoke
2017-05-07,Stoke,1655.06591797,2017-05-07 00:00:00Stoke
2017-05-11,Stoke,1655.06591797,2017-05-11 00:00:00Stoke
2017-05-13,Stoke,1655.15527344,2017-05-13 00:00:00Stoke
2017-05-14,Stoke,1645.38269043,2017-05-14 00:00:00Stoke
2017-05-18,Stoke,1645.38269043,2017-05-18 00:00:00Stoke
2017-05-20,Stoke,1645.38269043,2017-05-20 00:00:00Stoke
2017-05-21,Stoke,1645.38269043,2017-05-21 00:00:00Stoke
2017-05-24,Stoke,1656.82568359,2017-05-24 00:00:00Stoke
2017-06-10,Stoke,1659.5847168,2017-06-10 00:00:00Stoke
2017-07-13,Stoke,1659.5847168,2017-07-13 00:00:00Stoke
2017-07-15,Stoke,1659.5847168,2017-07-15 00:00:00Stoke
2017-07-25,Stoke,1659.5847168,2017-07-25 00:00:00Stoke
2017-07-27,Stoke,1659.5847168,2017-07-27 00:00:00Stoke
2017-08-03,Stoke,1659.60400391,2017-08-03 00:00:00Stoke
2017-08-11,Stoke,1659.93469238,2017-08-11 00:00:00Stoke
2017-08-12,Stoke,1659.93469238,2017-08-12 00:00:00Stoke
2017-08-15,Stoke,1655.77331543,2017-08-15 00:00:00Stoke
2017-08-17,Stoke,1658.40148926,2017-08-17 00:00:00Stoke
2017-08-19,Stoke,1659.59655762,2017-08-19 00:00:00Stoke
2017-08-23,Stoke,1670.66357422,2017-08-23 00:00:00Stoke
2017-08-24,Stoke,1672.19592285,2017-08-24 00:00:00Stoke
2017-08-27,Stoke,1672.47692871,2017-08-27 00:00:00Stoke
2017-09-09,Stoke,1674.34301758,2017-09-09 00:00:00Stoke
2017-09-12,Stoke,1677.92602539,2017-09-12 00:00:00Stoke
2017-09-13,Stoke,1679.3157959000002,2017-09-13 00:00:00Stoke
2017-09-14,Stoke,1683.07519531,2017-09-14 00:00:00Stoke
2017-09-16,Stoke,1680.24169922,2017-09-16 00:00:00Stoke
2017-09-20,Stoke,1673.06005859,2017-09-20 00:00:00Stoke
2017-09-23,Stoke,1673.06005859,2017-09-23 00:00:00Stoke
2017-09-26,Stoke,1665.08996582,2017-09-26 00:00:00Stoke
2017-09-27,Stoke,1667.6418457,2017-09-27 00:00:00Stoke
2017-09-28,Stoke,1675.39758301,2017-09-28 00:00:00Stoke
2017-09-30,Stoke,1673.78723145,2017-09-30 00:00:00Stoke
2017-10-14,Stoke,1680.61779785,2017-10-14 00:00:00Stoke
2017-10-15,Stoke,1676.44628906,2017-10-15 00:00:00Stoke
2017-10-17,Stoke,1676.44628906,2017-10-17 00:00:00Stoke
2017-10-18,Stoke,1682.23156738,2017-10-18 00:00:00Stoke
2017-10-19,Stoke,1682.65344238,2017-10-19 00:00:00Stoke
2017-10-21,Stoke,1679.55993652,2017-10-21 00:00:00Stoke
2017-10-22,Stoke,1668.62585449,2017-10-22 00:00:00Stoke
2017-10-28,Stoke,1668.62585449,2017-10-28 00:00:00Stoke
2017-10-30,Stoke,1678.05957031,2017-10-30 00:00:00Stoke
2017-10-31,Stoke,1678.05957031,2017-10-31 00:00:00Stoke
2017-11-01,Stoke,1675.2935791,2017-11-01 00:00:00Stoke
2017-11-02,Stoke,1683.54675293,2017-11-02 00:00:00Stoke
2017-11-04,Stoke,1677.90942383,2017-11-04 00:00:00Stoke
2017-11-05,Stoke,1677.68286133,2017-11-05 00:00:00Stoke
2017-11-20,Stoke,1677.68286133,2017-11-20 00:00:00Stoke
2017-11-21,Stoke,1678.35290527,2017-11-21 00:00:00Stoke
2017-11-22,Stoke,1680.66455078,2017-11-22 00:00:00Stoke
2017-11-23,Stoke,1677.89208984,2017-11-23 00:00:00Stoke
2017-11-25,Stoke,1667.37316895,2017-11-25 00:00:00Stoke
2017-11-26,Stoke,1659.13562012,2017-11-26 00:00:00Stoke
2017-11-29,Stoke,1659.13562012,2017-11-29 00:00:00Stoke
2017-12-02,Stoke,1651.28540039,2017-12-02 00:00:00Stoke
2017-12-05,Stoke,1657.06262207,2017-12-05 00:00:00Stoke
2017-12-06,Stoke,1657.10510254,2017-12-06 00:00:00Stoke
2017-12-07,Stoke,1656.3659668,2017-12-07 00:00:00Stoke
2017-12-09,Stoke,1660.25244141,2017-12-09 00:00:00Stoke
2017-12-10,Stoke,1656.26513672,2017-12-10 00:00:00Stoke
2017-12-11,Stoke,1656.26513672,2017-12-11 00:00:00Stoke
2017-12-12,Stoke,1656.26513672,2017-12-12 00:00:00Stoke
2017-12-16,Stoke,1650.53857422,2017-12-16 00:00:00Stoke
2017-12-18,Stoke,1633.65808105,2017-12-18 00:00:00Stoke
2017-12-20,Stoke,1633.65808105,2017-12-20 00:00:00Stoke
2017-12-22,Stoke,1633.65808105,2017-12-22 00:00:00Stoke
2017-12-23,Stoke,1633.65808105,2017-12-23 00:00:00Stoke
2017-12-26,Stoke,1642.79187012,2017-12-26 00:00:00Stoke
2017-12-28,Stoke,1642.09240723,2017-12-28 00:00:00Stoke
2017-12-30,Stoke,1642.09240723,2017-12-30 00:00:00Stoke
2018-01-01,Stoke,1638.18457031,2018-01-01 00:00:00Stoke
2018-01-06,Stoke,1627.95690918,2018-01-06 00:00:00Stoke
2018-01-08,Stoke,1627.95690918,2018-01-08 00:00:00Stoke
2018-01-14,Stoke,1627.95690918,2018-01-14 00:00:00Stoke
2018-01-15,Stoke,1627.95690918,2018-01-15 00:00:00Stoke
2018-01-20,Stoke,1624.88122559,2018-01-20 00:00:00Stoke
2018-01-21,Stoke,1631.72961426,2018-01-21 00:00:00Stoke
2018-01-30,Stoke,1631.72961426,2018-01-30 00:00:00Stoke
2018-01-31,Stoke,1631.72961426,2018-01-31 00:00:00Stoke
2018-02-03,Stoke,1629.83044434,2018-02-03 00:00:00Stoke
2018-02-10,Stoke,1624.43286133,2018-02-10 00:00:00Stoke
2018-02-13,Stoke,1622.5345459,2018-02-13 00:00:00Stoke
2018-02-14,Stoke,1625.45666504,2018-02-14 00:00:00Stoke
2018-02-15,Stoke,1629.51647949,2018-02-15 00:00:00Stoke
2018-02-16,Stoke,1630.10302734,2018-02-16 00:00:00Stoke
2018-02-18,Stoke,1630.10302734,2018-02-18 00:00:00Stoke
2018-02-20,Stoke,1630.10302734,2018-02-20 00:00:00Stoke
2018-02-21,Stoke,1629.88342285,2018-02-21 00:00:00Stoke
2018-02-22,Stoke,1629.79077148,2018-02-22 00:00:00Stoke
2018-02-24,Stoke,1629.64050293,2018-02-24 00:00:00Stoke
2018-02-25,Stoke,1634.00402832,2018-02-25 00:00:00Stoke
2018-02-26,Stoke,1634.00402832,2018-02-26 00:00:00Stoke
2018-03-03,Stoke,1634.00402832,2018-03-03 00:00:00Stoke
2018-03-04,Stoke,1636.59960938,2018-03-04 00:00:00Stoke
2018-03-06,Stoke,1636.59960938,2018-03-06 00:00:00Stoke
2018-03-07,Stoke,1636.18273926,2018-03-07 00:00:00Stoke
2018-03-08,Stoke,1630.98425293,2018-03-08 00:00:00Stoke
2018-03-09,Stoke,1634.29675293,2018-03-09 00:00:00Stoke
2018-03-11,Stoke,1634.29675293,2018-03-11 00:00:00Stoke
2018-03-12,Stoke,1634.29675293,2018-03-12 00:00:00Stoke
2018-03-13,Stoke,1631.50830078,2018-03-13 00:00:00Stoke
2018-03-14,Stoke,1625.7980957,2018-03-14 00:00:00Stoke
2018-03-15,Stoke,1623.79321289,2018-03-15 00:00:00Stoke
2018-03-17,Stoke,1624.87915039,2018-03-17 00:00:00Stoke
2018-03-18,Stoke,1617.04663086,2018-03-18 00:00:00Stoke
2018-03-24,Stoke,1617.04663086,2018-03-24 00:00:00Stoke
2018-03-31,Stoke,1617.04663086,2018-03-31 00:00:00Stoke
2018-04-01,Stoke,1617.04663086,2018-04-01 00:00:00Stoke
2018-04-03,Stoke,1612.56225586,2018-04-03 00:00:00Stoke
2018-04-05,Stoke,1612.56225586,2018-04-05 00:00:00Stoke
2018-04-07,Stoke,1616.10876465,2018-04-07 00:00:00Stoke
2018-04-12,Stoke,1613.68945312,2018-04-12 00:00:00Stoke
2018-04-14,Stoke,1613.97229004,2018-04-14 00:00:00Stoke
2018-04-15,Stoke,1613.97229004,2018-04-15 00:00:00Stoke
2018-04-16,Stoke,1613.97229004,2018-04-16 00:00:00Stoke
2018-04-17,Stoke,1616.66430664,2018-04-17 00:00:00Stoke
2018-04-19,Stoke,1616.66430664,2018-04-19 00:00:00Stoke
2018-04-21,Stoke,1616.66430664,2018-04-21 00:00:00Stoke
2018-04-22,Stoke,1616.66430664,2018-04-22 00:00:00Stoke
2018-04-24,Stoke,1617.83654785,2018-04-24 00:00:00Stoke
2018-04-26,Stoke,1620.87304688,2018-04-26 00:00:00Stoke
2018-04-28,Stoke,1620.19689941,2018-04-28 00:00:00Stoke
2018-05-02,Stoke,1628.18261719,2018-05-02 00:00:00Stoke
2018-05-03,Stoke,1627.25891113,2018-05-03 00:00:00Stoke
2018-05-04,Stoke,1625.73449707,2018-05-04 00:00:00Stoke
2018-05-05,Stoke,1625.73449707,2018-05-05 00:00:00Stoke
2018-05-11,Stoke,1617.39404297,2018-05-11 00:00:00Stoke
2018-05-12,Stoke,1617.39404297,2018-05-12 00:00:00Stoke
2018-05-13,Stoke,1617.39404297,2018-05-13 00:00:00Stoke
2018-05-19,Stoke,1627.36584473,2018-05-19 00:00:00Stoke
2018-05-20,Stoke,1627.36584473,2018-05-20 00:00:00Stoke
2018-05-26,Stoke,1627.36584473,2018-05-26 00:00:00Stoke
2018-07-01,Stoke,1624.8404541,2018-07-01 00:00:00Stoke
2018-07-26,Stoke,1624.8404541,2018-07-26 00:00:00Stoke
2018-08-02,Stoke,1624.86999512,2018-08-02 00:00:00Stoke
2018-08-05,Stoke,1625.82287598,2018-08-05 00:00:00Stoke
2018-08-07,Stoke,1610.58044434,2018-08-07 00:00:00Stoke
2018-08-09,Stoke,1610.58044434,2018-08-09 00:00:00Stoke
2018-08-11,Stoke,1610.97070312,2018-08-11 00:00:00Stoke
2018-08-12,Stoke,1606.77429199,2018-08-12 00:00:00Stoke
2018-08-14,Stoke,1606.77429199,2018-08-14 00:00:00Stoke
2018-08-16,Stoke,1606.77429199,2018-08-16 00:00:00Stoke
2018-08-18,Stoke,1609.52880859,2018-08-18 00:00:00Stoke
2018-08-19,Stoke,1608.77197266,2018-08-19 00:00:00Stoke
2018-08-22,Stoke,1608.77197266,2018-08-22 00:00:00Stoke
2018-08-23,Stoke,1583.19372559,2018-08-23 00:00:00Stoke
2018-08-25,Stoke,1579.42456055,2018-08-25 00:00:00Stoke
2018-08-30,Stoke,1584.93066406,2018-08-30 00:00:00Stoke
2018-09-01,Stoke,1582.46704102,2018-09-01 00:00:00Stoke
2018-09-15,Stoke,1576.45007324,2018-09-15 00:00:00Stoke
2018-09-18,Stoke,1575.81896973,2018-09-18 00:00:00Stoke
2018-09-19,Stoke,1581.05786133,2018-09-19 00:00:00Stoke
2018-09-20,Stoke,1579.12158203,2018-09-20 00:00:00Stoke
2018-09-22,Stoke,1581.46276855,2018-09-22 00:00:00Stoke
2018-09-29,Stoke,1567.44384766,2018-09-29 00:00:00Stoke
2018-10-02,Stoke,1563.67102051,2018-10-02 00:00:00Stoke
2018-10-03,Stoke,1567.47729492,2018-10-03 00:00:00Stoke
2018-10-04,Stoke,1561.27648926,2018-10-04 00:00:00Stoke
2018-10-06,Stoke,1563.11804199,2018-10-06 00:00:00Stoke
2018-10-20,Stoke,1570.6295166,2018-10-20 00:00:00Stoke
2018-10-23,Stoke,1557.4296875,2018-10-23 00:00:00Stoke
2018-10-24,Stoke,1557.96020508,2018-10-24 00:00:00Stoke
2018-10-25,Stoke,1557.48254395,2018-10-25 00:00:00Stoke
2018-10-27,Stoke,1560.10644531,2018-10-27 00:00:00Stoke
2018-11-03,Stoke,1567.66870117,2018-11-03 00:00:00Stoke
2018-11-06,Stoke,1565.63317871,2018-11-06 00:00:00Stoke
2018-11-07,Stoke,1559.22375488,2018-11-07 00:00:00Stoke
2018-11-08,Stoke,1565.24890137,2018-11-08 00:00:00Stoke
2018-11-10,Stoke,1564.06896973,2018-11-10 00:00:00Stoke
2018-11-24,Stoke,1563.19128418,2018-11-24 00:00:00Stoke
2018-11-27,Stoke,1558.55383301,2018-11-27 00:00:00Stoke
2018-11-28,Stoke,1557.81567383,2018-11-28 00:00:00Stoke
2018-11-29,Stoke,1562.78845215,2018-11-29 00:00:00Stoke
2018-12-01,Stoke,1565.40112305,2018-12-01 00:00:00Stoke
2018-12-08,Stoke,1562.22998047,2018-12-08 00:00:00Stoke
2018-12-11,Stoke,1566.05859375,2018-12-11 00:00:00Stoke
2018-12-12,Stoke,1569.22668457,2018-12-12 00:00:00Stoke
2018-12-13,Stoke,1567.23193359,2018-12-13 00:00:00Stoke
2018-12-15,Stoke,1565.03979492,2018-12-15 00:00:00Stoke
2018-12-22,Stoke,1566.55041504,2018-12-22 00:00:00Stoke
2018-12-26,Stoke,1570.07397461,2018-12-26 00:00:00Stoke
2018-12-29,Stoke,1556.76525879,2018-12-29 00:00:00Stoke
2019-01-01,Stoke,1552.30749512,2019-01-01 00:00:00Stoke
2019-01-12,Stoke,1535.94641113,2019-01-12 00:00:00Stoke
2019-01-19,Stoke,1523.59240723,2019-01-19 00:00:00Stoke
2019-01-26,Stoke,1530.3704834,2019-01-26 00:00:00Stoke
2019-02-02,Stoke,1514.9041748,2019-02-02 00:00:00Stoke
2019-02-09,Stoke,1504.93286133,2019-02-09 00:00:00Stoke
2019-02-12,Stoke,1497.1739502,2019-02-12 00:00:00Stoke
2019-02-13,Stoke,1493.06738281,2019-02-13 00:00:00Stoke
2019-02-14,Stoke,1495.17724609,2019-02-14 00:00:00Stoke
2019-02-16,Stoke,1494.23168945,2019-02-16 00:00:00Stoke
2019-02-19,Stoke,1491.68969727,2019-02-19 00:00:00Stoke
2019-02-20,Stoke,1491.08679199,2019-02-20 00:00:00Stoke
2019-02-21,Stoke,1491.76794434,2019-02-21 00:00:00Stoke
2019-02-23,Stoke,1494.7467041,2019-02-23 00:00:00Stoke
2019-03-02,Stoke,1493.5604248,2019-03-02 00:00:00Stoke
2019-03-05,Stoke,1502.29431152,2019-03-05 00:00:00Stoke
2019-03-06,Stoke,1503.75756836,2019-03-06 00:00:00Stoke
2019-03-07,Stoke,1510.67163086,2019-03-07 00:00:00Stoke
2019-03-09,Stoke,1508.92382812,2019-03-09 00:00:00Stoke
2019-03-12,Stoke,1508.48510742,2019-03-12 00:00:00Stoke
2019-03-13,Stoke,1509.00134277,2019-03-13 00:00:00Stoke
2019-03-14,Stoke,1516.24694824,2019-03-14 00:00:00Stoke
2019-03-16,Stoke,1522.42370605,2019-03-16 00:00:00Stoke
2019-03-30,Stoke,1517.66601562,2019-03-30 00:00:00Stoke
2019-04-06,Stoke,1515.52453613,2019-04-06 00:00:00Stoke
2019-04-09,Stoke,1522.9855957,2019-04-09 00:00:00Stoke
2019-04-10,Stoke,1515.76928711,2019-04-10 00:00:00Stoke
2019-04-11,Stoke,1514.28637695,2019-04-11 00:00:00Stoke
2019-04-13,Stoke,1518.14916992,2019-04-13 00:00:00Stoke
2019-04-16,Stoke,1513.05065918,2019-04-16 00:00:00Stoke
2019-04-17,Stoke,1511.25231934,2019-04-17 00:00:00Stoke
2019-04-18,Stoke,1512.67004395,2019-04-18 00:00:00Stoke
2019-04-19,Stoke,1514.82653809,2019-04-19 00:00:00Stoke
2019-04-22,Stoke,1508.72546387,2019-04-22 00:00:00Stoke
2019-04-27,Stoke,1509.61035156,2019-04-27 00:00:00Stoke
2019-04-30,Stoke,1510.14172363,2019-04-30 00:00:00Stoke
2019-05-01,Stoke,1506.75341797,2019-05-01 00:00:00Stoke
2019-05-02,Stoke,1502.84289551,2019-05-02 00:00:00Stoke
2019-05-05,Stoke,1506.12646484,2019-05-05 00:00:00Stoke
2019-05-07,Stoke,1506.96618652,2019-05-07 00:00:00Stoke
2019-05-08,Stoke,1514.80371094,2019-05-08 00:00:00Stoke
2019-05-09,Stoke,1519.89428711,2019-05-09 00:00:00Stoke
2016-08-03,Swansea,1686.71289062,2016-08-03 00:00:00Swans
2016-08-04,Swansea,1686.71289062,2016-08-04 00:00:00Swans
2016-08-13,Swansea,1688.03417969,2016-08-13 00:00:00Swans
2016-08-14,Swansea,1696.42419434,2016-08-14 00:00:00Swans
2016-08-16,Swansea,1696.42419434,2016-08-16 00:00:00Swans
2016-08-17,Swansea,1697.73278809,2016-08-17 00:00:00Swans
2016-08-18,Swansea,1697.73278809,2016-08-18 00:00:00Swans
2016-08-20,Swansea,1697.74633789,2016-08-20 00:00:00Swans
2016-08-23,Swansea,1680.63745117,2016-08-23 00:00:00Swans
2016-08-24,Swansea,1680.63745117,2016-08-24 00:00:00Swans
2016-08-25,Swansea,1680.64782715,2016-08-25 00:00:00Swans
2016-08-27,Swansea,1673.5670166,2016-08-27 00:00:00Swans
2016-09-03,Swansea,1669.55053711,2016-09-03 00:00:00Swans
2016-09-11,Swansea,1669.55053711,2016-09-11 00:00:00Swans
2016-09-13,Swansea,1671.79931641,2016-09-13 00:00:00Swans
2016-09-14,Swansea,1672.95727539,2016-09-14 00:00:00Swans
2016-09-15,Swansea,1675.04650879,2016-09-15 00:00:00Swans
2016-09-17,Swansea,1673.40454102,2016-09-17 00:00:00Swans
2016-09-18,Swansea,1673.40454102,2016-09-18 00:00:00Swans
2016-09-20,Swansea,1668.58642578,2016-09-20 00:00:00Swans
2016-09-21,Swansea,1668.58642578,2016-09-21 00:00:00Swans
2016-09-24,Swansea,1668.58642578,2016-09-24 00:00:00Swans
2016-09-25,Swansea,1662.70593262,2016-09-25 00:00:00Swans
2016-09-27,Swansea,1662.70593262,2016-09-27 00:00:00Swans
2016-09-28,Swansea,1667.17260742,2016-09-28 00:00:00Swans
2016-09-29,Swansea,1666.40625,2016-09-29 00:00:00Swans
2016-10-01,Swansea,1665.8503418,2016-10-01 00:00:00Swans
2016-10-02,Swansea,1660.39099121,2016-10-02 00:00:00Swans
2016-10-09,Swansea,1660.39099121,2016-10-09 00:00:00Swans
2016-10-15,Swansea,1660.39099121,2016-10-15 00:00:00Swans
2016-10-16,Swansea,1657.85864258,2016-10-16 00:00:00Swans
2016-10-18,Swansea,1657.85864258,2016-10-18 00:00:00Swans
2016-10-19,Swansea,1659.24987793,2016-10-19 00:00:00Swans
2016-10-20,Swansea,1658.33825684,2016-10-20 00:00:00Swans
2016-10-22,Swansea,1657.03540039,2016-10-22 00:00:00Swans
2016-10-23,Swansea,1654.97216797,2016-10-23 00:00:00Swans
2016-10-26,Swansea,1654.97216797,2016-10-26 00:00:00Swans
2016-10-30,Swansea,1654.97216797,2016-10-30 00:00:00Swans
2016-10-31,Swansea,1654.97216797,2016-10-31 00:00:00Swans
2016-11-01,Swansea,1645.9543457,2016-11-01 00:00:00Swans
2016-11-02,Swansea,1651.28137207,2016-11-02 00:00:00Swans
2016-11-03,Swansea,1646.92553711,2016-11-03 00:00:00Swans
2016-11-05,Swansea,1645.10302734,2016-11-05 00:00:00Swans
2016-11-06,Swansea,1645.10302734,2016-11-06 00:00:00Swans
2016-11-19,Swansea,1635.93566895,2016-11-19 00:00:00Swans
2016-11-20,Swansea,1639.4050293,2016-11-20 00:00:00Swans
2016-11-21,Swansea,1639.4050293,2016-11-21 00:00:00Swans
2016-11-22,Swansea,1639.4050293,2016-11-22 00:00:00Swans
2016-11-23,Swansea,1638.20178223,2016-11-23 00:00:00Swans
2016-11-24,Swansea,1637.11816406,2016-11-24 00:00:00Swans
2016-11-25,Swansea,1635.92138672,2016-11-25 00:00:00Swans
2016-11-26,Swansea,1635.92138672,2016-11-26 00:00:00Swans
2016-11-28,Swansea,1642.14135742,2016-11-28 00:00:00Swans
2016-12-02,Swansea,1642.14135742,2016-12-02 00:00:00Swans
2016-12-03,Swansea,1642.14135742,2016-12-03 00:00:00Swans
2016-12-06,Swansea,1634.66589355,2016-12-06 00:00:00Swans
2016-12-07,Swansea,1635.13513184,2016-12-07 00:00:00Swans
2016-12-08,Swansea,1632.46716309,2016-12-08 00:00:00Swans
2016-12-09,Swansea,1632.75708008,2016-12-09 00:00:00Swans
2016-12-10,Swansea,1632.75708008,2016-12-10 00:00:00Swans
2016-12-11,Swansea,1643.46569824,2016-12-11 00:00:00Swans
2016-12-14,Swansea,1643.46569824,2016-12-14 00:00:00Swans
2016-12-17,Swansea,1635.23840332,2016-12-17 00:00:00Swans
2016-12-18,Swansea,1622.68188477,2016-12-18 00:00:00Swans
2016-12-26,Swansea,1622.68188477,2016-12-26 00:00:00Swans
2016-12-27,Swansea,1607.93591309,2016-12-27 00:00:00Swans
2016-12-31,Swansea,1607.93591309,2016-12-31 00:00:00Swans
2017-01-03,Swansea,1592.24609375,2017-01-03 00:00:00Swans
2017-01-14,Swansea,1602.48632812,2017-01-14 00:00:00Swans
2017-01-21,Swansea,1595.81555176,2017-01-21 00:00:00Swans
2017-01-31,Swansea,1610.63928223,2017-01-31 00:00:00Swans
2017-02-04,Swansea,1619.35876465,2017-02-04 00:00:00Swans
2017-02-05,Swansea,1619.35876465,2017-02-05 00:00:00Swans
2017-02-07,Swansea,1617.22851562,2017-02-07 00:00:00Swans
2017-02-11,Swansea,1617.22851562,2017-02-11 00:00:00Swans
2017-02-12,Swansea,1617.22851562,2017-02-12 00:00:00Swans
2017-02-15,Swansea,1628.45935059,2017-02-15 00:00:00Swans
2017-02-16,Swansea,1625.65881348,2017-02-16 00:00:00Swans
2017-02-18,Swansea,1626.78222656,2017-02-18 00:00:00Swans
2017-02-19,Swansea,1626.78222656,2017-02-19 00:00:00Swans
2017-02-21,Swansea,1626.78222656,2017-02-21 00:00:00Swans
2017-02-22,Swansea,1629.10046387,2017-02-22 00:00:00Swans
2017-02-23,Swansea,1629.81384277,2017-02-23 00:00:00Swans
2017-02-25,Swansea,1624.75646973,2017-02-25 00:00:00Swans
2017-03-04,Swansea,1622.11462402,2017-03-04 00:00:00Swans
2017-03-07,Swansea,1628.88745117,2017-03-07 00:00:00Swans
2017-03-09,Swansea,1627.87255859,2017-03-09 00:00:00Swans
2017-03-11,Swansea,1628.38952637,2017-03-11 00:00:00Swans
2017-03-13,Swansea,1620.52966309,2017-03-13 00:00:00Swans
2017-03-14,Swansea,1620.52966309,2017-03-14 00:00:00Swans
2017-03-15,Swansea,1626.68115234,2017-03-15 00:00:00Swans
2017-03-16,Swansea,1621.59362793,2017-03-16 00:00:00Swans
2017-03-18,Swansea,1623.07922363,2017-03-18 00:00:00Swans
2017-04-01,Swansea,1613.96972656,2017-04-01 00:00:00Swans
2017-04-02,Swansea,1613.96972656,2017-04-02 00:00:00Swans
2017-04-05,Swansea,1610.88427734,2017-04-05 00:00:00Swans
2017-04-08,Swansea,1604.71398926,2017-04-08 00:00:00Swans
2017-04-12,Swansea,1599.66040039,2017-04-12 00:00:00Swans
2017-04-13,Swansea,1599.25073242,2017-04-13 00:00:00Swans
2017-04-15,Swansea,1599.72753906,2017-04-15 00:00:00Swans
2017-04-18,Swansea,1594.42053223,2017-04-18 00:00:00Swans
2017-04-20,Swansea,1593.88476562,2017-04-20 00:00:00Swans
2017-04-22,Swansea,1595.34960938,2017-04-22 00:00:00Swans
2017-04-26,Swansea,1606.3046875,2017-04-26 00:00:00Swans
2017-04-29,Swansea,1606.3046875,2017-04-29 00:00:00Swans
2017-04-30,Swansea,1606.3046875,2017-04-30 00:00:00Swans
2017-05-04,Swansea,1613.73510742,2017-05-04 00:00:00Swans
2017-05-06,Swansea,1615.51086426,2017-05-06 00:00:00Swans
2017-05-11,Swansea,1625.06677246,2017-05-11 00:00:00Swans
2017-05-12,Swansea,1625.15612793,2017-05-12 00:00:00Swans
2017-05-13,Swansea,1625.15612793,2017-05-13 00:00:00Swans
2017-05-14,Swansea,1637.26025391,2017-05-14 00:00:00Swans
2017-05-17,Swansea,1637.26025391,2017-05-17 00:00:00Swans
2017-05-21,Swansea,1637.26025391,2017-05-21 00:00:00Swans
2017-05-22,Swansea,1643.64819336,2017-05-22 00:00:00Swans
2017-05-24,Swansea,1643.64819336,2017-05-24 00:00:00Swans
2017-05-27,Swansea,1646.40710449,2017-05-27 00:00:00Swans
2017-05-28,Swansea,1646.40710449,2017-05-28 00:00:00Swans
2017-06-24,Swansea,1646.40710449,2017-06-24 00:00:00Swans
2017-07-27,Swansea,1646.40710449,2017-07-27 00:00:00Swans
2017-07-29,Swansea,1646.4263916,2017-07-29 00:00:00Swans
2017-08-02,Swansea,1646.4263916,2017-08-02 00:00:00Swans
2017-08-03,Swansea,1646.4263916,2017-08-03 00:00:00Swans
2017-08-05,Swansea,1646.75708008,2017-08-05 00:00:00Swans
2017-08-06,Swansea,1646.75708008,2017-08-06 00:00:00Swans
2017-08-11,Swansea,1646.75708008,2017-08-11 00:00:00Swans
2017-08-12,Swansea,1646.75708008,2017-08-12 00:00:00Swans
2017-08-15,Swansea,1650.07580566,2017-08-15 00:00:00Swans
2017-08-17,Swansea,1652.70397949,2017-08-17 00:00:00Swans
2017-08-19,Swansea,1653.89904785,2017-08-19 00:00:00Swans
2017-08-20,Swansea,1644.32263184,2017-08-20 00:00:00Swans
2017-08-22,Swansea,1644.32263184,2017-08-22 00:00:00Swans
2017-08-23,Swansea,1644.32263184,2017-08-23 00:00:00Swans
2017-08-24,Swansea,1645.85498047,2017-08-24 00:00:00Swans
2017-08-25,Swansea,1646.13598633,2017-08-25 00:00:00Swans
2017-08-26,Swansea,1646.13598633,2017-08-26 00:00:00Swans
2017-09-08,Swansea,1659.07470703,2017-09-08 00:00:00Swans
2017-09-09,Swansea,1659.07470703,2017-09-09 00:00:00Swans
2017-09-10,Swansea,1659.07470703,2017-09-10 00:00:00Swans
2017-09-12,Swansea,1647.99816895,2017-09-12 00:00:00Swans
2017-09-13,Swansea,1649.38793945,2017-09-13 00:00:00Swans
2017-09-14,Swansea,1653.14733887,2017-09-14 00:00:00Swans
2017-09-16,Swansea,1650.3137207,2017-09-16 00:00:00Swans
2017-09-17,Swansea,1657.62841797,2017-09-17 00:00:00Swans
2017-09-20,Swansea,1657.62841797,2017-09-20 00:00:00Swans
