,team1,team2,HomeWin,Draw,AwayWin,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,PSCH,PSCD,PSCA,FTR
939,ManUtd,Watford,0.58,0.19,0.23,0.6944444444444444,0.21052631578947367,0.125,0.7042253521126761,0.21052631578947367,0.13333333333333333,0.7142857142857143,0.2173913043478261,0.12048192771084336,0.6896551724137931,0.2061855670103093,0.13333333333333333,0.7042253521126761,0.21052631578947367,0.13333333333333333,0.6896551724137931,0.21052631578947367,0.125,0.7092198581560284,0.19157088122605365,0.12578616352201258,0
940,WestHam,Everton,0.297,0.15,0.5529999999999999,0.3921568627450981,0.2857142857142857,0.3448275862068966,0.3921568627450981,0.30303030303030304,0.35714285714285715,0.4,0.29411764705882354,0.35714285714285715,0.3846153846153846,0.29325513196480935,0.341296928327645,0.4,0.29411764705882354,0.35714285714285715,0.4,0.2857142857142857,0.3448275862068966,0.36101083032490977,0.29850746268656714,0.3597122302158274,1
941,Cardiff City,Chelsea,0.703,0.18,0.11699999999999999,0.1111111111111111,0.2222222222222222,0.6944444444444444,0.13333333333333333,0.23094688221709006,0.6896551724137931,0.12048192771084336,0.2173913043478261,0.7142857142857143,0.12150668286755771,0.21551724137931036,0.684931506849315,0.125,0.2222222222222222,0.7042253521126761,0.11764705882352941,0.2222222222222222,0.6896551724137931,0.10775862068965518,0.2127659574468085,0.7042253521126761,1
942,Liverpool,Tottenham Hotspur,0.289,0.213,0.499,0.6211180124223602,0.23809523809523808,0.16666666666666666,0.625,0.24390243902439027,0.18181818181818182,0.625,0.24096385542168672,0.18518518518518517,0.6134969325153374,0.23980815347721823,0.1694915254237288,0.625,0.25,0.1724137931034483,0.625,0.23809523809523808,0.16666666666666666,0.6329113924050632,0.22624434389140272,0.16556291390728478,0
943,Arsenal,Newcastle,0.753,0.10400000000000001,0.142,0.7352941176470588,0.19047619047619047,0.10526315789473684,0.7352941176470588,0.2,0.11764705882352941,0.7407407407407407,0.18867924528301888,0.125,0.7194244604316548,0.1890359168241966,0.11668611435239207,0.7352941176470588,0.2,0.11764705882352941,0.7142857142857143,0.2,0.11764705882352941,0.684931506849315,0.2145922746781116,0.12210012210012211,0
944,Watford,Fulham,0.769,0.128,0.102,0.5813953488372093,0.25,0.2,0.5813953488372093,0.25641025641025644,0.21052631578947367,0.5780346820809249,0.25641025641025644,0.21978021978021978,0.5681818181818182,0.2590673575129534,0.19762845849802374,0.5780346820809249,0.26666666666666666,0.20833333333333334,0.5714285714285714,0.25641025641025644,0.2,0.5681818181818182,0.2604166666666667,0.19646365422396858,0
945,Wolverhampton,ManUtd,0.28300000000000003,0.14,0.5770000000000001,0.25,0.2777777777777778,0.5,0.25,0.2777777777777778,0.5235602094240838,0.27027027027027023,0.2857142857142857,0.5,0.25125628140703515,0.2777777777777778,0.49504950495049505,0.25,0.2857142857142857,0.5128205128205129,0.23809523809523808,0.2857142857142857,0.5,0.31347962382445144,0.31446540880503143,0.3952569169960475,0
946,Chelsea,Brighton and Hove Albion,0.629,0.273,0.099,0.8,0.15384615384615385,0.06666666666666667,0.7936507936507936,0.17391304347826086,0.08695652173913043,0.8,0.1639344262295082,0.09090909090909091,0.7874015748031495,0.17513134851138354,0.06653359946773121,0.8,0.1724137931034483,0.07692307692307693,0.7751937984496123,0.17391304347826086,0.06666666666666667,0.7692307692307692,0.18050541516245489,0.07880220646178093,0
947,ManCity,Cardiff City,0.66,0.2,0.14,0.9433962264150942,0.058823529411764705,0.029411764705882353,0.9433962264150942,0.07692307692307693,0.027777777777777776,0.9345794392523364,0.08333333333333333,0.038461538461538464,0.9345794392523364,0.06684491978609625,0.02328830926874709,0.9523809523809523,0.07692307692307693,0.021739130434782608,0.9433962264150942,0.06666666666666667,0.0196078431372549,0.9259259259259258,0.06839945280437756,0.03863987635239567,0
948,Tottenham Hotspur,Crystal Palace,0.375,0.153,0.47100000000000003,0.6896551724137931,0.2,0.13333333333333333,0.7042253521126761,0.21052631578947367,0.13793103448275862,0.6802721088435374,0.23255813953488372,0.14285714285714285,0.6802721088435374,0.21413276231263384,0.1342281879194631,0.6944444444444444,0.2173913043478261,0.14285714285714285,0.6666666666666666,0.2173913043478261,0.13333333333333333,0.6802721088435374,0.2159827213822894,0.13175230566534915,0
949,Southampton,Liverpool,0.608,0.225,0.16699999999999998,0.1111111111111111,0.2,0.7142857142857143,0.11764705882352941,0.21052631578947367,0.7142857142857143,0.14285714285714285,0.2222222222222222,0.6896551724137931,0.1122334455667789,0.1941747572815534,0.7194244604316548,0.11764705882352941,0.20833333333333334,0.7352941176470588,0.10526315789473684,0.2,0.7352941176470588,0.11350737797956867,0.19083969465648853,0.7194244604316548,1
950,Bournemouth,Burnley,0.374,0.28300000000000003,0.342,0.47619047619047616,0.2777777777777778,0.26666666666666666,0.47619047619047616,0.2857142857142857,0.2857142857142857,0.48780487804878053,0.2857142857142857,0.2777777777777778,0.47846889952153115,0.2747252747252747,0.26666666666666666,0.48780487804878053,0.2857142857142857,0.2777777777777778,0.47619047619047616,0.2777777777777778,0.26666666666666666,0.47619047619047616,0.2849002849002849,0.2610966057441253,1
951,Huddersfield Town,Leicester City,0.478,0.23800000000000002,0.28300000000000003,0.2,0.25,0.5813953488372093,0.2,0.2631578947368421,0.5882352941176471,0.18181818181818182,0.25641025641025644,0.6134969325153374,0.19157088122605365,0.2590673575129534,0.5714285714285714,0.19047619047619047,0.27027027027027023,0.5882352941176471,0.18518518518518517,0.26666666666666666,0.5714285714285714,0.18450184501845018,0.24509803921568626,0.5988023952095809,1
952,Newcastle,Crystal Palace,0.237,0.193,0.5710000000000001,0.3846153846153846,0.3076923076923077,0.3333333333333333,0.4,0.3125,0.3333333333333333,0.4,0.31746031746031744,0.3389830508474576,0.3831417624521073,0.3125,0.3225806451612903,0.4,0.3125,0.3333333333333333,0.3846153846153846,0.3125,0.3225806451612903,0.35587188612099646,0.31746031746031744,0.3484320557491289,1
953,Everton,Arsenal,0.465,0.196,0.33899999999999997,0.3333333333333333,0.26666666666666666,0.425531914893617,0.3225806451612903,0.2777777777777778,0.45454545454545453,0.3389830508474576,0.28169014084507044,0.4347826086956522,0.33222591362126247,0.2724795640326976,0.41493775933609955,0.3333333333333333,0.2857142857142857,0.4347826086956522,0.3225806451612903,0.2777777777777778,0.42016806722689076,0.3546099290780142,0.2777777777777778,0.3861003861003861,0
954,Chelsea,WestHam,0.633,0.14,0.22699999999999998,0.7518796992481203,0.17391304347826086,0.10526315789473684,0.7462686567164178,0.19047619047619047,0.1111111111111111,0.7142857142857143,0.20833333333333334,0.13333333333333333,0.7575757575757576,0.1718213058419244,0.09541984732824427,0.7692307692307692,0.18181818181818182,0.1,0.7692307692307692,0.18181818181818182,0.09090909090909091,0.8,0.14577259475218657,0.076103500761035,0
955,Leicester City,Newcastle,0.345,0.195,0.46,0.6024096385542169,0.25,0.17391304347826086,0.6060606060606061,0.25641025641025644,0.18181818181818182,0.6060606060606061,0.25,0.19607843137254904,0.6024096385542169,0.25839793281653745,0.16181229773462785,0.6134969325153374,0.26666666666666666,0.1724137931034483,0.6060606060606061,0.25641025641025644,0.16,0.5952380952380952,0.2590673575129534,0.16722408026755853,1
956,Brighton and Hove Albion,Bournemouth,0.38,0.105,0.515,0.4347826086956522,0.29411764705882354,0.29411764705882354,0.4347826086956522,0.3125,0.30303030303030304,0.4444444444444444,0.30303030303030304,0.30303030303030304,0.4310344827586207,0.303951367781155,0.28653295128939826,0.4444444444444444,0.30303030303030304,0.30303030303030304,0.4444444444444444,0.29411764705882354,0.2857142857142857,0.425531914893617,0.303951367781155,0.29239766081871343,1
957,Burnley,Cardiff City,0.726,0.18600000000000003,0.08900000000000001,0.5263157894736842,0.2777777777777778,0.2222222222222222,0.5235602094240838,0.29411764705882354,0.23529411764705882,0.5263157894736842,0.2857142857142857,0.24390243902439027,0.5263157894736842,0.27548209366391185,0.2232142857142857,0.5319148936170213,0.2857142857142857,0.23094688221709006,0.5181347150259068,0.2777777777777778,0.2222222222222222,0.5319148936170213,0.2801120448179272,0.21008403361344538,0
958,Fulham,Everton,0.35,0.13,0.52,0.2,0.25,0.5714285714285714,0.22727272727272727,0.25,0.5714285714285714,0.21978021978021978,0.25641025641025644,0.5780346820809249,0.21551724137931036,0.24937655860349128,0.5586592178770949,0.21052631578947367,0.2631578947368421,0.5780346820809249,0.2,0.25,0.5714285714285714,0.20491803278688525,0.23809523809523808,0.5813953488372093,0
959,ManUtd,WestHam,0.36,0.14,0.5,0.7142857142857143,0.19047619047619047,0.11764705882352941,0.7042253521126761,0.21052631578947367,0.13333333333333333,0.7142857142857143,0.2,0.1388888888888889,0.7042253521126761,0.19920318725099603,0.12004801920768307,0.7246376811594204,0.2,0.125,0.7142857142857143,0.19047619047619047,0.13333333333333333,0.7518796992481203,0.16863406408094436,0.10309278350515465,0
960,Southampton,Wolverhampton,0.311,0.177,0.512,0.3846153846153846,0.3076923076923077,0.3333333333333333,0.3846153846153846,0.3225806451612903,0.3448275862068966,0.3921568627450981,0.3225806451612903,0.3389830508474576,0.3787878787878788,0.3105590062111801,0.33112582781456956,0.3846153846153846,0.3225806451612903,0.3448275862068966,0.37037037037037035,0.3076923076923077,0.3448275862068966,0.35842293906810035,0.31545741324921134,0.3484320557491289,0
961,Tottenham Hotspur,Huddersfield Town,0.725,0.086,0.18899999999999997,0.819672131147541,0.14285714285714285,0.06666666666666667,0.8333333333333334,0.14285714285714285,0.07142857142857142,0.8333333333333334,0.14285714285714285,0.07692307692307693,0.8264462809917356,0.14124293785310735,0.0681663258350375,0.8333333333333334,0.15384615384615385,0.06666666666666667,0.819672131147541,0.14285714285714285,0.05555555555555555,0.8333333333333334,0.14265335235378032,0.05685048322910745,0
962,Crystal Palace,ManCity,0.28,0.16,0.56,0.09090909090909091,0.16666666666666666,0.7692307692307692,0.1,0.18181818181818182,0.7692307692307692,0.10989010989010989,0.18867924528301888,0.7575757575757576,0.09775171065493646,0.1801801801801802,0.7462686567164178,0.09090909090909091,0.19047619047619047,0.7692307692307692,0.08695652173913043,0.17391304347826086,0.7692307692307692,0.07518796992481203,0.141643059490085,0.8064516129032259,1
963,Liverpool,Chelsea,0.446,0.166,0.389,0.6024096385542169,0.23809523809523808,0.19047619047619047,0.5988023952095809,0.25,0.2,0.6060606060606061,0.25,0.2,0.5952380952380952,0.24271844660194175,0.18315018315018314,0.6134969325153374,0.25,0.19047619047619047,0.6060606060606061,0.24390243902439027,0.18181818181818182,0.5714285714285714,0.26246719160104987,0.18518518518518517,0
964,Watford,Arsenal,0.7120000000000001,0.10400000000000001,0.183,0.3125,0.26666666666666666,0.4444444444444444,0.3225806451612903,0.2777777777777778,0.45454545454545453,0.3225806451612903,0.27027027027027023,0.46511627906976744,0.31446540880503143,0.2645502645502646,0.4444444444444444,0.3225806451612903,0.27027027027027023,0.45454545454545453,0.3076923076923077,0.26666666666666666,0.45454545454545453,0.27548209366391185,0.267379679144385,0.47846889952153115,1
965,Brighton and Hove Albion,Cardiff City,0.41,0.17,0.42,0.5,0.30303030303030304,0.2222222222222222,0.5,0.3125,0.23094688221709006,0.5,0.30303030303030304,0.25,0.49751243781094534,0.3058103975535168,0.22075055187637968,0.5,0.3125,0.23094688221709006,0.48780487804878053,0.30303030303030304,0.22727272727272727,0.49504950495049505,0.3067484662576687,0.22172949002217296,1
966,Bournemouth,Fulham,0.239,0.171,0.59,0.6060606060606061,0.22727272727272727,0.19047619047619047,0.6172839506172839,0.23529411764705882,0.2,0.5988023952095809,0.24096385542168672,0.2150537634408602,0.5952380952380952,0.23148148148148145,0.19801980198019803,0.6060606060606061,0.23809523809523808,0.2,0.5988023952095809,0.23094688221709006,0.1923076923076923,0.5681818181818182,0.24449877750611249,0.2145922746781116,1
967,Huddersfield Town,Watford,0.72,0.22,0.06,0.22727272727272727,0.25641025641025644,0.5405405405405405,0.22727272727272727,0.26666666666666666,0.5555555555555556,0.23809523809523808,0.273972602739726,0.5405405405405405,0.2304147465437788,0.26246719160104987,0.53475935828877,0.22727272727272727,0.2777777777777778,0.5464480874316939,0.2173913043478261,0.2631578947368421,0.5405405405405405,0.24509803921568626,0.2824858757062147,0.5,1
968,ManCity,Tottenham Hotspur,0.44,0.2,0.36,0.7692307692307692,0.16666666666666666,0.09090909090909091,0.78125,0.16666666666666666,0.1,0.7692307692307692,0.18181818181818182,0.10416666666666667,0.7751937984496123,0.15527950310559005,0.09699321047526673,0.7874015748031495,0.16666666666666666,0.09090909090909091,0.7751937984496123,0.16,0.08333333333333333,0.7874015748031495,0.1510574018126888,0.08779631255487269,0
969,Newcastle,Southampton,0.252,0.203,0.545,0.3921568627450981,0.3125,0.3225806451612903,0.4081632653061224,0.3225806451612903,0.3225806451612903,0.4081632653061224,0.3225806451612903,0.31746031746031744,0.3861003861003861,0.3225806451612903,0.30864197530864196,0.4,0.3225806451612903,0.3225806451612903,0.4,0.3194888178913738,0.3125,0.3968253968253968,0.32679738562091504,0.2958579881656805,0
970,WestHam,Leicester City,0.597,0.258,0.146,0.30303030303030304,0.2857142857142857,0.4347826086956522,0.3225806451612903,0.29411764705882354,0.4347826086956522,0.3225806451612903,0.29411764705882354,0.4347826086956522,0.3115264797507788,0.2857142857142857,0.425531914893617,0.3225806451612903,0.29411764705882354,0.4347826086956522,0.3125,0.2857142857142857,0.4347826086956522,0.303951367781155,0.2747252747252747,0.4444444444444444,2
971,Wolverhampton,Brighton and Hove Albion,0.387,0.18,0.434,0.5714285714285714,0.2857142857142857,0.16666666666666666,0.5813953488372093,0.2857142857142857,0.18181818181818182,0.5649717514124294,0.2898550724637681,0.1923076923076923,0.5649717514124294,0.2857142857142857,0.17271157167530224,0.5714285714285714,0.29411764705882354,0.18181818181818182,0.5555555555555556,0.2857142857142857,0.17391304347826086,0.5102040816326531,0.31545741324921134,0.19920318725099603,2
972,Arsenal,Crystal Palace,0.408,0.272,0.319,0.6535947712418301,0.2173913043478261,0.15384615384615385,0.6535947712418301,0.2222222222222222,0.17391304347826086,0.6896551724137931,0.22727272727272727,0.1388888888888889,0.641025641025641,0.21978021978021978,0.16051364365971107,0.6578947368421053,0.23094688221709006,0.15384615384615385,0.6535947712418301,0.22727272727272727,0.15384615384615385,0.6578947368421053,0.2127659574468085,0.15267175572519084,1
973,Cardiff City,Liverpool,0.6679999999999999,0.141,0.191,0.058823529411764705,0.13333333333333333,0.8333333333333334,0.06060606060606061,0.16,0.8333333333333334,0.07692307692307693,0.14285714285714285,0.8333333333333334,0.06684491978609625,0.14144271570014144,0.8264462809917356,0.06666666666666667,0.15384615384615385,0.8333333333333334,0.058823529411764705,0.13333333333333333,0.8333333333333334,0.06872852233676975,0.12453300124533002,0.8403361344537815,1
974,Everton,ManUtd,0.42,0.13,0.45,0.3076923076923077,0.2857142857142857,0.4347826086956522,0.3125,0.29411764705882354,0.4444444444444444,0.3225806451612903,0.2898550724637681,0.4347826086956522,0.30959752321981426,0.28169014084507044,0.4273504273504274,0.3125,0.29411764705882354,0.4444444444444444,0.30303030303030304,0.29411764705882354,0.4347826086956522,0.31545741324921134,0.28169014084507044,0.42194092827004215,0
975,Chelsea,Burnley,0.32299999999999995,0.16699999999999998,0.51,0.8,0.16,0.06666666666666667,0.7936507936507936,0.16666666666666666,0.09090909090909091,0.8,0.1639344262295082,0.09090909090909091,0.8,0.1579778830963665,0.07293946024799416,0.8,0.1724137931034483,0.07692307692307693,0.8,0.16,0.07692307692307693,0.8064516129032259,0.15479876160990713,0.0670690811535882,2
976,Tottenham Hotspur,Brighton and Hove Albion,0.44299999999999995,0.081,0.47600000000000003,0.78125,0.16666666666666666,0.07692307692307693,0.7692307692307692,0.18181818181818182,0.08695652173913043,0.7518796992481203,0.18181818181818182,0.11904761904761904,0.7751937984496123,0.17761989342806395,0.07905138339920949,0.7874015748031495,0.18181818181818182,0.08333333333333333,0.7692307692307692,0.17391304347826086,0.08333333333333333,0.7936507936507936,0.15772870662460567,0.07418397626112759,0
977,Watford,Southampton,0.395,0.113,0.491,0.4444444444444444,0.2857142857142857,0.29411764705882354,0.45454545454545453,0.29411764705882354,0.29411764705882354,0.4444444444444444,0.29411764705882354,0.3125,0.4366812227074236,0.28653295128939826,0.29850746268656714,0.4444444444444444,0.29411764705882354,0.3125,0.4444444444444444,0.2857142857142857,0.29411764705882354,0.4484304932735426,0.2857142857142857,0.2840909090909091,2
